uuid,userId,todo_id
4b4c6590-61d4-4460-9be2-5d2569e86416,6,220
20d9ce0e-df27-4a80-912d-0920528d4e08,5,71
d7826051-0697-4b19-8d81-239f638c4e3a,7,101
b34b429f-eec8-41f7-b5d4-94d0cbbee7d1,7,200
03a09426-bb37-4b7c-83fd-3b6ba98619f0,3,85
506bd915-140b-49e3-9472-6eec2c6cf158,11,192
191a886b-13be-41f1-bb72-bf934b7a30c7,3,89
ef8578b6-88a3-4ea4-b3a1-be7b5afe80c1,9,95
621ed9e7-03f5-4ef8-87d0-f9134d979764,5,107
e12398ce-2988-4ef4-963d-0e23d1ad8488,8,138
314c6fb0-953c-43de-95b1-ab8be27f91ee,2,65
c624c9a1-120c-46f5-bdcf-67c65fa68e3d,6,225
743ede7e-1e1f-4fdd-b179-24f874b06ff3,1,28
cb86c6d4-549f-4640-8bbc-99cf263cad7a,0,218
a75d61dc-c229-4700-bf7a-d44c5595dc00,3,103
7697269c-730b-4736-9d8f-032f18b76ce7,5,127
8c919e11-e4c6-4aa7-90b0-a434011a24eb,10,227
6a294a91-d9b0-42d2-8e70-b7924eebba84,5,122
cd11a73d-6495-474e-a515-c0df7408f487,1,186
5f833388-b8fb-4060-964a-d9f156aa9728,11,192
fdaf02ed-b667-4728-bab5-39b076ce0782,6,110
d7a2aa0c-3fb7-4d6e-9159-e91c6c4dcaa5,5,135
6046c28f-5740-4fe9-915a-1cd2e0da2d2f,9,221
2c2ea040-aef4-4c25-9ea8-368d34f85098,7,156
dad18467-7a43-4fb9-ae08-e9bfd39ecb10,8,135
fb675fe4-8e0a-46b3-ac78-95cc67974bcd,0,46
0058b73c-b718-4119-b0bc-4649ecd4ded3,10,221
0886ea5e-cfd5-44ac-ba82-6c93d30c3955,4,18
e9e506d8-c9b2-46ad-8ac6-4445019bdef7,9,15
7cc28227-f5b9-48ac-b2a6-cc30d6bc854e,0,29
7cd0c4c5-f6e5-47ab-bcbe-d08a4b63d55f,4,147
4e184fb3-95e0-4459-aaf8-ec538a6c9ee2,11,192
add12353-88b1-4b15-8e76-b882ae89c3b5,5,119
0e233ebc-d393-4356-8079-adb3edb15f1f,10,122
ddc7186f-8d50-40b3-924d-0688d1e54806,11,20
7fd4b80f-5469-4093-a190-1cdf5016495e,11,217
786f792b-cf95-4da5-a6b3-ef3e34d540ad,3,166
d59b9d67-190e-42b3-8bcd-b48e1d0ab2a0,8,109
51261f4d-812a-4aeb-a79c-07f6e0aa9dc7,0,117
4e9f3d1a-7d0a-488c-a8cc-597414fdb557,7,21
89a633df-c532-48b0-b930-6fe3ff305223,10,87
0b8af09d-9818-4fca-852e-f3b4d54294e0,6,122
efa6679f-2d32-4f15-8a86-9966731bc393,3,104
41790282-d818-4f5e-9667-8888d2cdb071,7,205
4cd23e42-9985-4d8e-a417-2488d9a0f782,3,35
bce6760d-ef16-465b-8505-08fba673671a,4,106
ad61a17b-0d04-46f4-ae29-895a15009005,0,79
6e0ea1f4-b5af-4284-b039-40e137eaf190,10,113
0b908575-68bb-4eb9-94c6-bdd10434db05,1,235
9492c8ed-3a31-4bd4-be7f-452ba60bbeba,4,108
ee06ceb8-4fb3-4eaf-a3b0-0bc939c94fa5,3,96
6b9df93e-4fe5-4e19-93f5-976396eb7bd2,10,12
c02986bc-cc5b-4d14-93c3-16ad1b783d6b,9,7
42136245-71eb-44a5-a56e-dc06170c65b7,11,133
27dcd305-91b1-481e-9f3a-4b42bd98f725,6,30
0ac28f86-3cca-49e3-b148-f71ff9d52006,0,77
5b077a79-d72d-4638-8149-5f8828e5ff48,10,222
daf8b197-fe4d-4316-98b0-5b8e80b6f8d6,8,246
b6bb994d-d5b3-4459-b824-b329d111b615,4,98
38dc75ea-b0fc-48fc-b522-60aad69bf97e,10,205
25ea0978-76e5-40e0-90c2-32b6b8e93f1e,2,222
4c64dbcb-b282-4eb0-a114-02d9b8b0b26e,5,127
0bf19e49-6afc-41f8-badc-3b8db7408d06,1,130
63467c8d-4176-41a1-9c04-526db44e6b85,1,101
4cdcc99b-2379-4b2f-acd3-586bf509bf41,8,178
af51b29b-d1b2-48ad-a0db-ef3183439df0,10,203
70f6dfee-1811-4e29-af30-a639a19db32c,7,245
81f452d3-bb93-45f2-8cbb-688a26d53082,0,136
fa9dd0bd-058f-4912-92c7-19e680649bc0,11,120
23433078-f34b-4104-be81-175b6acdb6f3,9,247
76432cc8-dbaa-405d-9dae-951031afd90f,0,157
b63f1c7a-5cb5-4270-8491-5c83368ff2b9,9,113
6f7da89f-9821-4f78-ba41-5960bc3f95ad,11,108
65a5f33b-7dc6-432a-b709-95c4ef8dae8c,9,14
32819707-bf1a-4038-a397-3eca21489791,5,48
1a14d7aa-486a-47fd-b474-d6b4495a1afe,8,243
db302617-72fb-43ea-928c-388c9b830f6d,11,120
ada1d159-a4f9-4bd4-a458-b18d9202f2dd,11,154
3f8d3e25-4f96-4ab4-b57f-c6e79576ddc1,0,118
b0d4e928-d588-4d1c-9cd7-d8b760c976eb,11,34
93a7f14b-b560-498e-a4d0-f88419594853,5,230
9cba9c51-09a8-4506-8a74-12d5c42a16c9,5,211
71faf2a3-a810-48fb-b6d0-6eed7b8e4754,6,102
7cf21510-8ab2-43d4-9988-abfa764f1f1d,3,6
922b7fa1-8f81-484a-a9fd-8022307d5744,11,227
9ff25edc-956f-4e61-bc1b-3be352715ea6,0,18
1bcab97d-24ca-42a1-8b5d-ec889c3184b2,10,118
e81576ce-fe57-4e1e-9f2c-14393f15120b,1,194
a717cff1-e453-4e60-bba2-3a01cd0f0ce0,9,78
f9bc959b-18c5-4f40-886b-ba872a82413e,5,77
681e971e-7cac-4a57-a149-30a2c2fcdc05,0,73
6f79d672-16d2-43e9-8c6f-3fa2f3ef124c,2,7
a7dcec4e-02a6-477d-88dd-74bfff0f7f5e,1,212
796cf0d7-4765-4e3a-87be-2447b2c5686d,5,215
023da517-2617-4ab7-987d-a03f317c9b32,11,164
e3df08a1-3933-47ae-a205-7773a8fffb90,6,50
10c664de-2f0b-4ac4-ba6c-6f0df412f559,6,42
acb89ae5-afe2-46f6-ab53-fcbcb49800aa,8,127
74b82b5d-c437-4005-a5fa-65f244e5df33,9,46
666b6918-06ad-455f-ac47-6d4a6b335a43,0,88
fcf4028e-b3aa-4e53-8f83-3ee7e8877dca,1,90
0dd16392-2217-4c15-b682-9fb7910b4f00,10,14
21634231-ec9f-4224-8214-98d273332012,6,50
f26e2931-0494-4432-b5d3-b0dfaf172e69,6,82
bf97df5e-4b91-4ddb-abe3-8fbed3aef6c1,7,109
a02c3b46-d8f5-47c2-a174-2af611ef9034,9,190
ab539e48-8122-4767-8361-944a413235ce,5,10
24680045-a8b1-41f0-a645-f1af97d7fa5e,11,48
4e468f86-91d4-4dff-82c7-a7b1d99bcd1f,2,192
375d2d52-8a90-4123-a6ca-b37b6cbb7534,1,242
26809637-c2b9-4479-b40c-39f16450206b,2,0
ad6561ae-fd98-46a5-9cd2-49de3d54e5fe,10,196
2f94cf8d-6ab9-4944-90ec-916b218b2b61,5,97
3bf74d70-12ff-4fe2-b887-51068c1179ac,9,24
4a95ce14-ed0e-40e6-95e7-57d72861df0e,9,7
4e98984a-3553-4554-87df-416075f8a4d4,2,32
773c1786-ff14-4ca0-bccd-fffef6538dd3,7,182
b613e427-01e3-43cb-8ceb-f290c3e02a23,5,37
593051da-bd45-4468-ad8b-689b153a49b7,8,57
1c649258-12bf-4dbc-aea3-ff4236d421ab,4,132
b9ca7a8b-2bc9-474e-b2f7-c46138e12839,6,194
ef72ee89-5d16-42a5-9606-44805e6175f2,1,63
b65e75de-15da-471b-a93b-d6be71c18462,4,47
23a39603-43ea-4113-89d9-b707f22e49d6,4,71
c2e556d4-02cd-4ea5-bc56-495a6f58c469,1,158
f24c73de-bc73-45a4-aab9-eb3421905624,11,221
b3a55f9a-00d7-46f4-a9bd-89cec0161d2b,6,181
a06a7946-b4fa-489e-a894-bba47fbd5821,2,68
6b45dd48-cd86-45f0-80d0-a755bb2f9da7,5,70
b91538c5-77ba-4ba0-b55e-db6895b71888,7,153
4d0ca5d2-7074-408d-aa2d-74d767737d62,11,173
4eb371ef-f395-4015-ba39-a5eb21bac29a,2,185
b5a4e3d1-32f7-41b5-94d3-5f31dbed7216,10,71
2c55c7b8-fb96-4ed3-bb34-46fdfbd3b3ee,9,80
9f80574f-851d-4284-9993-a3e5476539e7,10,143
982996d0-3091-4412-96a4-198f0b21f81d,11,131
6338ac9c-ffde-4873-9ec6-187f5c6f6d98,6,238
ae9ae319-dbdc-4de6-9948-4759a02ca7d2,8,74
a2c7c8ab-0ed5-4c0c-a2ed-7964614c7036,11,242
96d52311-c374-4b35-9021-49528a7ec275,1,175
a91b3804-895d-4b7a-a4b8-16973fff84f4,0,105
e7519e67-a3af-4dfc-aa9e-743c9e3ec478,11,191
b4fd1272-218a-42c1-88d9-2e5aeb1754d3,7,90
b3b57029-c53b-40d3-892e-2bc2927ebbde,2,77
bedc464d-7b3a-4603-afd1-ad1f45aa5974,5,180
8f49d241-efd8-40f1-99fa-71534d7944a6,9,230
43df3d25-a9f2-43b8-ae18-05b6cfe77206,6,29
50ea6d80-9860-48c5-bb0d-7c092a06400a,3,160
b57994c7-e92e-4b11-b303-240b999b4378,3,246
6266e682-eec8-4412-8a89-ffaad8865eb2,7,160
bc4ca16a-da9d-4a83-b6d5-4e669762129b,0,199
9d6e74d4-c00a-449c-9c63-fff59b8078f5,11,203
197310ff-a151-4730-96fc-265e9e2a2185,10,188
f0fca424-08ab-41c9-bc62-3588882bc05a,9,240
33b53180-cb2a-4b84-a978-d9155977bb55,1,87
83907df1-1494-4342-b3af-fe5755105bb2,11,103
a5c7abf0-1570-4502-8585-9294b5d199fb,4,168
7e8ef845-4acc-4b59-9144-95dfcaa222dd,9,238
41d8a3f5-dd2d-45a7-b35b-39739e18ca9b,10,171
c7a08d89-2d0d-453c-aa76-83295cc66173,0,1
dca3f703-3c50-4dc6-a388-e4094f20f395,3,37
269129d0-89ab-4165-9e73-15bd1becfe04,9,47
670a6740-6892-4e3d-a92e-98bb84e8c2e2,1,232
accd10af-aa1c-4b29-bd72-5a89ff18e2f0,8,163
f721a3b4-6445-4912-9647-30ecfe08cbeb,11,91
14da9b1e-1d26-41a8-823c-ab7bfe425510,7,224
07c3f41e-5be2-4a20-88b8-44f045fdc2c9,9,203
0d3db922-9ba5-4891-b805-9d0a7002576b,4,128
8fdc69b7-5d4e-4491-8bef-9470a7b53d2f,8,178
bfd509e5-2bfa-4150-a9a4-7cd8b45c703f,9,205
0eb747da-7c23-48e6-bbe0-0b67effd3172,1,137
1acf8803-beb0-428e-88d8-0c83b118b052,6,120
507f5180-08ca-49d1-ab75-89aa0df0717a,3,16
fa784445-4ab4-4d39-bee4-a62533abdf31,11,89
421e0757-e50c-4c0a-8371-c8b0a56689a2,4,92
66bce8a0-ac31-4e8e-99cb-ceb7118664b3,11,91
224935f9-0061-492d-b275-355bd23c2114,6,100
79084fdd-6d99-429a-9e8f-660898aa2dd3,6,223
608f60f2-d311-4811-b392-15ec0a350cf3,7,85
df9740a6-d788-461f-a1da-1dcf7a2d89e5,5,113
ad7f6531-5c35-4b06-a6f4-f17a2788826d,0,163
55ba9a95-1e37-4823-9b54-4685876c0f7d,4,171
f8527741-69de-4d9f-88ca-5630f7116954,8,68
6a85aa12-fee5-4a36-9886-d8ca31dc6ae0,8,41
125d070f-d533-45ca-8b3e-37b8ef1e3085,2,217
821c54f7-7174-479d-8272-bc1ce11c1adc,3,234
7a14557c-b1ba-4d8b-91a7-e8c2dc8df513,8,112
586c0ea8-257b-40c1-a5ea-7709a8a02922,10,9
049dea60-19a2-44de-8a0a-e6f3a88ae8af,1,235
3e5845cc-042a-48c7-91de-6a889ef3d3f5,10,18
62c989f5-4f4d-4740-b930-d018957c0e24,2,5
8bf73b83-d8ed-4400-b6a6-5d7bedd00f93,11,220
bebb6b53-10ab-49a2-8fb7-22d0256d8ec1,6,41
1902667e-90fd-4db5-8d40-33b403505a24,1,163
23376a1f-c401-4b4f-929b-882f2afec131,8,189
533790cb-3e37-4119-90a2-66250a6fc6db,4,216
c558dc08-4b65-43af-bdb9-bf05107e06f8,6,45
4856f9e0-5cd1-4ef2-87da-9b71ef61d0b4,8,87
eca11055-8efb-4c94-9069-dad5ac256feb,6,36
ed48bdbf-e8b7-4f86-98fb-fd7c0950fd75,8,131
e2537110-f6ee-4d70-85e0-e06a87ca0c96,8,85
83003844-c15d-4229-b6b3-d7659ded8a05,11,72
c613acc4-1a83-4715-b90a-5d52f8fa2147,2,141
e18fecab-8492-4588-ad9e-9bd9c42a23f9,0,201
8054a13a-c59d-480d-a145-54b080680bfa,10,128
29879a71-95a6-48af-bce6-2c6fb2cf524e,0,124
9fbdd281-9782-438c-aead-fd769d6a5ad7,9,3
87191bd2-da48-4ba4-9a45-546683c4a492,5,141
4633f602-6b86-4197-8ba0-1f6b722019c2,4,97
8e4370a1-7009-4e68-a01f-a7831d77b46c,8,125
4657114e-1b17-45a4-ac27-c23a6c213f2e,2,58
e1084f98-e481-429a-9826-acc262146e77,1,227
f15cc95d-b48e-402d-9fe4-d20ad9e0bf29,0,133
d74c6960-810e-499d-9d0f-3182de5d70e1,10,126
b3149664-3b20-4925-a76e-6b9d28b509bb,10,235
e140d55a-9187-4744-b6b8-6160173261eb,3,216
d67adad0-e865-4d73-b289-3a45db3cc2ea,3,191
d1c9a38e-607a-4f29-9b96-56f77ac851b1,10,238
c8c0531d-110d-4818-ad04-e0722bebb329,1,225
28570ef7-a731-4e8e-a905-e4d8c5b09caa,8,244
c7cfb65b-013e-44b4-ab5f-d84b7225af91,8,147
aec7aed4-e8fc-46ba-9f9e-c3b3b6d8dee7,7,179
fc9957c5-8c62-4e35-ad5e-042d5ca8a557,6,10
33c0b67b-ba30-48fa-b957-b6fede117361,4,85
b5515096-9a67-40fc-afd2-2cc908069a1d,7,124
ff691805-0a2f-4049-a569-4acced4cf58b,6,59
626fe28c-aa14-4fae-aec7-9e3b74f921a6,10,125
f408acf3-fb7b-47df-a947-fddb18a70bc4,3,178
d147e436-c127-4a81-9745-a710685dce13,7,122
6c33581f-7ff9-4f2a-8106-23873bde9087,2,91
ba06f6af-ca88-4bb3-90af-44c9d9ff4ea0,2,105
b1e98f88-df1c-49a5-bea1-15995d8e42c4,5,39
2ce10d19-895e-42fc-ae19-113d5f21c5ca,8,225
c8bc3bb1-147c-49b6-bb09-fa7f20324c82,0,182
2cf5b10d-1d77-46af-8d4f-9b31f1afc6d5,4,207
64a40484-f723-4e10-bdda-b1743522b817,11,199
413cb0f3-2638-4ca2-b56a-bafabac2e464,3,64
86c05cdb-2c5f-40d4-8b1c-1a4b72d3e6e2,7,230
09c4443f-2bf3-4295-8322-0c1d26687075,6,191
89170c2b-36ba-43d6-a7d4-6db03494c142,7,164
783b222b-258d-42c6-a6de-8d2cd84bf680,9,152
e1875876-2b6c-4903-8089-47ff2e3c7e42,9,233
63cc22df-46ee-40b8-99da-45208b61f7b9,0,143
66bba8be-7b22-4275-a467-3a961f37d5c9,2,212
6a5de18d-95f5-413c-b618-c01610b97693,10,211
150352bd-a28b-4bc2-bbbc-62bdbfb59b0a,10,69
add9ea05-e7ae-420b-a4f9-21e3465e7ecd,3,181
34baa3ec-a2b2-4ac7-ae77-09b8d7aeb64a,1,68
e555bff6-360a-42ac-b829-21aedc3bfa7d,10,199
981a6ea9-4f0c-418f-9bbe-ddf2646913e9,11,33
6a91ba7e-a2d2-4371-be00-bbaab5497c90,8,196
4d493824-4d65-4c12-bb2b-fe5eae4b8a6a,6,173
7fab00b7-5fa2-4e19-aabc-f6c64666a89f,7,184
fc0bab40-5164-480b-bba6-d20206021c04,11,166
5aca1bc0-f5f2-4685-ad2b-6b38fd7ba59f,3,193
38efb9b7-1116-41cf-a2eb-77a827f6e490,5,244
f7a61228-10ac-451b-b217-a0ad6c7e5476,8,120
c1463fda-1673-423b-aa5a-e7f527b49922,8,144
2215716f-e4de-424b-b34a-83f87b9947f7,5,107
88caf458-8c4c-45b3-810f-dcfa52d5d75d,6,11
55dadab4-4d0e-4292-b4c8-1f7bf3d0e9bd,10,176
1c268662-8145-4d24-99d5-eb80b15930cf,2,16
0a3ca8db-f5b8-450f-b41a-37213250f7ba,0,233
046e5297-5599-47ce-923d-0356fb297ec7,5,147
8c850244-f306-48ab-a532-b684998ed7de,4,112
01fda249-9035-4539-bc34-ac196488b76a,8,74
810dc149-750d-49a6-9547-aee5634eedfd,10,135
654bba2e-8b84-4b63-b1f5-cc7e37aa210b,4,34
4da8dfb4-32df-4991-a3b7-7987c8d2ddef,4,205
d9ea6082-4286-463e-9464-56aeb2ae12de,10,72
0aa074bc-5a98-4029-8db0-e1fd6615d8c2,9,123
6df70ec2-2835-4895-864d-a19cce0c8db7,3,113
798b075a-364d-4c13-b56e-72a8b52e0fd2,10,108
91702a10-8d4e-417c-bb0e-69cbc2cc73c6,11,165
d04d700d-0dfe-4103-920c-f928181b7eb8,4,33
539ae887-7c36-493a-a5f8-05cc0f727024,1,153
5f665f0a-2cfa-4218-820e-66e346479931,7,126
87ff943d-800c-4b9a-88d1-2d3f6bb92b40,10,154
8676347c-3202-4b46-9b44-9eef9bb923da,0,76
678d4d10-8cc9-40d1-ba6d-554a3f538d01,2,239
29744265-a718-4264-83c0-763394cddc94,8,4
33339021-cbde-4ddb-9efa-994c94389c8b,6,36
d61f7a0f-2d2c-4fd6-a198-ebfd85121e52,1,95
b5b62326-ca02-45bc-bbb2-340e3caf8357,10,41
d730c532-2c5d-4b3b-9a2d-c807b74cc971,3,221
35b69bec-6818-42a1-86d1-5bf323162659,3,180
75cacaa5-cff3-43e4-90db-65b62efe578d,3,41
7bb07d92-88d8-414b-a6c0-266aca568a7f,2,139
d0420f55-2cbc-4225-abbf-a5d658724a54,0,1
958c05c6-fedf-45fd-96f5-dc77020b9bff,6,236
35fb75e3-7531-47d5-826c-7f158b48ff26,3,220
9a411d0a-d2d0-47cf-90c4-59263a8ec717,4,199
7b5b59bb-8a2c-42e3-9fce-d67ec098fa74,9,232
33a5fe26-a89d-46eb-b7fd-31214cecfefc,1,206
01ed6409-19d8-4e87-acf6-ef5965f8356f,8,119
5c1a2426-727f-45be-8ca6-fc9b4163d5af,5,215
a21c7527-a7cf-4fe4-b58a-a93ec7f781ce,7,75
a84a764d-f344-4b52-a94e-96675505ea42,11,81
ea6395c7-37e4-46e2-a4bb-10197163a2b0,5,152
d856feb0-42a6-4605-9cc1-059b9e4d954d,5,106
bbf09113-76f1-4e17-8cb0-901c171b4705,0,162
7f9cb1a1-1631-46a0-aee5-c827f1873906,4,90
f10ceb90-d574-4599-be09-58cad5921a42,1,5
f7feaff9-529c-4e5b-aae6-0f45d52b1916,5,18
723a4ed2-1db7-4a37-93a9-bf351b0b1582,1,33
3b54f1cc-13d8-48da-bae3-d820b00f3ec0,1,193
65a13811-6e79-421a-b5bb-b5551cb04181,8,0
276f6edd-0281-454d-b32b-5a2cf96dab0d,8,10
f983775b-452a-403e-8031-3ae4e75b226a,8,83
0ab8844f-1522-42d7-a440-cbbe225552d4,8,12
5080e34d-fa75-4394-833d-d9ff541448ce,9,60
a81da029-78bc-4aa4-bdc3-2fbcec09d5d0,0,12
5de9b8af-8c1e-4d7d-b0da-31be6f0b4330,9,46
be611c4a-30bb-4109-9f84-ca3154c8a79b,8,60
4825a254-6630-4341-a00b-5e6013c45ab8,5,43
b4dc04b0-23a4-4050-9b88-e4a302f86602,10,219
f9c26b8e-cc7d-4b56-a47c-51b59b6ca2c9,0,60
009301e1-b89f-42cf-bdcc-1b600ce79101,4,51
30943e12-ffeb-4dfb-b46f-57b9232d835b,8,23
a0c6462b-b444-4531-ab51-c72fc5903ac4,1,65
f1d72204-a319-4539-8ed1-16af62418941,4,210
bd8ac574-adbb-4b4f-91d8-0589a35cd588,11,239
6e43611e-1848-4886-9b74-abc678479074,8,90
b471a096-baca-4ef1-8d32-cd8dce74336e,2,190
ab3f17ca-ee86-4234-bfb8-359b7afc9a16,9,84
3362250b-ab42-47ba-890a-b02d7f9ac510,2,231
3763d945-6107-4c2d-91f4-48e2ed16b7be,1,31
c85eaec3-700d-4262-9c4d-35c7558611f1,9,112
ac83c65a-33ce-4ba6-9f16-cd5ddd722d5b,2,40
d44f3ab6-dc17-4632-b849-70906385a7b1,7,36
d7820894-5699-4f63-9ce6-9c6845eb9971,8,10
b8f353d4-05dd-4cba-9168-7a6247418b9a,7,207
1f15eba2-2203-4726-92bc-8b7c722f0ae3,3,73
f88000e6-baaa-4a7f-a85b-94cc52f97a61,11,27
08cee818-38cc-4f72-99a7-73a3a2f3ee0b,5,94
9dd4a37f-d895-4747-9cd1-388c92774001,2,145
229f126a-33f3-409b-be12-b3640682d6af,0,213
855eeaaa-f7f3-422d-9b09-eadf473e7bd5,5,210
51065bed-a290-4cc4-851b-bbf7c260ff86,9,237
123f1eae-0e8f-4686-975d-5af13761c955,0,108
df82525b-615c-4b47-ab7a-0dea33b41725,3,206
588bb322-77e8-4356-9625-a576d871a611,7,175
cfbcd3d4-ab70-40d8-bd33-b68173fa5d7a,2,34
6d7843eb-66e3-4ac4-a4f4-55eb4d455631,3,178
a35d19f3-f222-4444-a884-3ee8e6f23f26,11,15
9e0400ff-adf8-414b-835e-d8d922e1f1cc,9,174
061b7dce-67ce-44a4-bc62-eccbc083fcbb,11,224
99b24ef7-3f3c-4c9a-8827-a171677d94a2,4,228
c2a73f0d-0b10-4c04-bec5-9a552c280f49,6,127
8c634a8e-2c9b-4081-9f9c-c11ec172b436,0,146
687e0784-33ea-4fe9-a695-06cbda2fe998,11,1
62d21a64-ce61-4754-bec4-74e4f19e107c,8,145
8b31cc51-7323-4656-a166-217ef8767dfa,9,54
3a8794e6-e2da-4c49-a4f7-66c46375ef7f,2,125
7144c989-ff9c-4bc1-a15f-447ab2bd92ad,10,41
d6362544-9ca3-4566-972f-2e7d96b28458,7,119
e85bcb9e-6461-418c-a7d7-535da25ac575,2,222
795b165d-f9be-4796-ab0c-12e342ac72a5,4,174
0dd06228-04d1-4b86-a14d-0ce9c090f9db,5,234
87cf083a-f95c-4628-9b0a-f0337eecb36c,0,64
95fe38f7-8519-4897-9667-cd2f9ab61f31,4,204
dd5485b7-9bcd-4973-bf7a-52a1e5a5f1ab,3,144
d0e0dede-164b-4ccf-acac-8e1b48aef266,5,132
328450ef-11a2-4325-9449-6f67c4593284,6,216
308ca19b-70de-42c6-93d2-53e2eb6c4b20,3,132
a59487f9-52b9-4750-a55d-e2c394019091,9,211
7f6515ed-511a-4736-aa22-a8753be895cc,4,152
825a5922-616c-49ad-8643-c6d588230846,3,211
b34cbc1b-fdd3-4055-99ca-f4083cecc722,8,182
9d4aadd0-c8f0-49d0-a14c-2e2149afaf8f,9,187
f9c7eaa7-5a65-4c95-99df-ab8ba377d6c5,9,104
2afe607a-f129-47c0-b774-1a016f947bb9,10,198
42cc152d-60ca-4460-b70d-efbd742acfab,6,58
9e1cde2b-9464-48b0-b17f-2b72c30915f5,10,239
eb5f2efc-c59b-4b35-b1a3-4d34fe81b6cf,3,104
5307aea0-4adc-4808-b051-8013039a1830,9,52
6771bec2-2d5e-4700-8459-7f2097965def,10,216
f7ee9e37-adfd-4e1e-9f43-5877779b5d79,5,178
076018ab-b170-424b-80ae-68dfe6790b9d,1,240
69a98726-5071-4e82-b616-f099894388ba,1,25
da3848a9-92c6-41e0-840d-f94664d50a38,6,119
c5fea0af-0026-4ecd-acb8-68202b40a920,4,146
232fcc43-2308-49b1-870a-53563f3e9430,7,107
464e2bcc-7d74-4372-a801-746d74f1c1c8,6,15
4f1f07cd-4663-4266-bdb0-7a8a1773da05,2,177
978a0f94-7d92-4480-be70-256d498819b5,0,125
0cc51fd5-50c1-4e4e-9ba2-78136c33cdb2,9,66
3651a120-d7d1-476e-ad24-58a23b855dce,0,75
618f28af-7707-4d30-827c-8c90d8a62c34,6,206
d313553c-82fe-4912-9532-2751e25d186b,2,54
e2df746b-df25-410e-9bdf-383c50785059,4,81
274f6a99-3459-4f89-831b-0de1e65ee463,10,48
79e86c95-0022-4947-9f89-260bffe678d3,5,97
f7e7f50c-21a7-4309-9ac9-93279451b9b3,0,221
9a55b1e3-3787-49c7-97a9-f5791f7ecf7e,4,226
0fbdbd25-d064-4c80-bb02-15acf61e6d31,8,30
e8e222b6-bc65-41ad-9124-c487a2628d22,7,29
d96dc1e5-0a7f-44b4-bc7d-1a6e9291fec4,4,189
a0ff80e0-282e-4470-9cdf-4bb062e34a72,10,38
a8da88b1-eef9-4e87-b0d4-a6b1f8275e8d,5,226
9c5d46bc-a29a-4cf2-9ffc-72e04aa7dd59,2,141
1e4d017e-6d26-4447-abf0-a2b14b088c7d,6,177
c674a56c-022e-4037-b067-5fcaf8bc8cd4,9,52
326bff14-914b-44b1-9842-3c1cbc1a5c7a,4,188
a8ead392-58c6-49dd-bd10-c4579b2cbb7d,5,73
974ce32c-5aec-4d30-bdf4-b01623f119d5,3,234
458dbe12-1b39-47fb-82c1-153ebe2b5afb,1,235
5246789c-6f4f-4f4e-955c-545d6240b002,0,37
2ce6b7fc-ba63-4b44-8f33-9c912e3ae0f7,8,35
17326a06-1fcb-4ee8-a9a7-99af8197499a,6,21
21aa895a-cee8-4fdb-a10f-88eaabe508e7,4,151
2e77fb0e-5586-4989-aeec-f0450337d9fb,6,111
6e35213d-cc8c-4dc9-b6ae-13631974d77b,1,57
6bdc3411-f466-4f5a-9155-68a80d213e6a,4,235
9c3a26bc-b505-4d35-bcbe-4c355d9bcb31,10,91
99ce40ad-a252-4851-8aa6-45066cab4113,11,100
c8c73eeb-4d31-458a-ba3d-b8fdb994153d,8,13
f3cd75ae-f6ed-4bef-929b-81689a721161,0,64
d6095713-5afc-46f3-a823-2b3e875fca62,10,202
729ec4e1-097f-4ff1-b9d4-1c6223b34170,10,145
c3597d7c-1059-4b65-8bc2-7a78e85759e6,3,97
c39c8de9-ed97-45ed-be52-e162394a54db,1,208
4d14224d-33c7-4d80-9df5-a4427c7b5478,9,229
d06cc517-846a-4a1e-bc26-c9775819b17d,4,135
f78ea214-406c-4b17-ac73-9655d959f350,11,92
bde5d386-11cb-46c9-87ca-14ffca407c67,1,130
07f3fd7c-f730-4e17-8475-3e3df49f4580,9,7
082c1ea7-28e6-4ed7-a72a-0e6e7fc6fb5c,5,176
ce7e1b05-5f92-48bf-9226-8ec8a92e9489,0,68
ba3c83de-c82a-4779-800b-1b65df070823,11,104
a64d53d4-cb67-4773-a9e8-9bf6341347ce,0,35
fc009fd0-2d51-40dc-b2f8-d671c999d01d,3,19
69da0b64-72d8-4f06-bd49-9ae7ef29573c,4,195
4a95c2bf-92b3-425a-ac3b-8e1fadefeaf8,3,232
e1c1ddee-ae96-4baf-82db-1a79d0141fcd,10,118
1f0bbd38-99d6-4d4d-8c91-17a492ae6afa,6,196
305929e4-80d4-4daa-a713-d8440e00d112,9,105
7df481ee-14a8-497b-8712-5024c6732069,8,140
b4901ec7-3561-42fe-91ee-324a954f4af9,0,117
08c3680c-d926-4d8e-b095-b112824ce5d4,10,236
a5fd78b6-b60a-4f81-8506-35d61160b1b9,10,244
5ccac70c-b8a8-4fe2-a138-81be60e09949,7,201
1fe438cb-22a5-4425-9872-63235b3ffad4,4,59
3530029b-4108-4a55-9a1e-35fbff9a1f14,11,195
e9b1d76b-6894-41f7-a46a-d78e4b115272,7,128
d226ba4f-6906-4770-b741-12ba1fad3dd2,7,3
3ede8487-0b9e-40af-bda3-64ce2a81fe50,1,145
348ca577-726f-4f6d-ab9b-4d85b05ac324,6,220
a7b00cd3-0ee8-4e82-896d-342f5566f32e,6,177
85fb7d71-9acd-43cb-8869-d8676c2e4e67,6,130
